Cno ,  Csize , CEdge , CDensity , Cluster Info
C175,10,9,2.5,"[CYP19A1, CD109, H2AFX, CACNA2D1, RC3H2, NPLOC4, ENPP7, GLB1, MKS1, PDF]"
C176,10,9,2.5,"[GLTP, CMTM5, SHKBP1, ASPSCR1, AMD1, STARD7, APOA1, PIGM, KIAA0754, DNTT]"
C177,10,9,2.5,"[SEPHS2, NEK4, ZNF408, CCL22, LOXL4, ENDOV, ABHD4, UGT8, CAD, LMAN2L]"
C178,10,9,2.5,"[DIO2, USP20, MARCH6, UBE2G1, WSB1, USP33, SELENBP1, TRIP13, USP15, MAS1]"
C179,10,9,2.5,"[TPR, ADCY10, PCCB, FN1, RAE1, NAPA, PDLIM5, BROX, G6PD, TFRC]"
C180,10,10,2.25,"[HELZ, CELA1, CELA3A, PIGT, HDAC3, KRBA1, USP54, GLI3, SIPA1L2, SMYD2]"
C181,10,9,2.5,"[HNRNPC, MMP12, CFTR, REPS1, THEM6, LGALS4, MS4A5, KCNJ1, IL1RAPL1, EPS8]"
C182,10,9,2.5,"[SLC9A3R2, SLC26A3, CFTR, TMEM43, SEC61A2, B3GNT9, CLTA, HSPA1L, TFG, CEP170]"
C183,10,9,2.5,"[LTN1, DHCR7, CA14, TMPRSS4, DOCK3, PRKCI, PRKCB, TOR1A, FADS1, NDN]"
C184,10,9,2.5,"[CHRM3, PIGX, SLC4A7, IZUMO1, YWHAQ, GDE1, RASD2, EGFL8, LGALS9C, LGALS8]"
C185,10,9,2.5,"[STOM, SMPD3, FN1, TMEM135, ENDOD1, PPP3R1, PPP3CA, APOB, NCBP1, SET]"
C186,10,9,2.5,"[ALG9, STS, ENPP6, LRRC8A, TMEM214, RETREG2, ATP11C, SUMF1, ABCB8, LYZL1]"
C187,10,9,2.5,"[BMP2K, GBA, FN1, FMR1, ZMYND11, ZCCHC8, RNF20, JPH1, PATJ, SCAMP3]"
C188,10,9,2.5,"[SNCA, APOA1, DYNLL1, TXNDC2, SERTAD3, KRT1, FAM169A, TNS3, IGKC, FAM83C]"
C189,10,9,2.5,"[RIPK1, GPX7, CAD, C1orf52, SNX1, ZG16B, ZC3HAV1L, SGTA, TRADD, ELK1]"
C190,10,9,2.5,"[ATP2A3, PIGO, CFTR, ATP2B2, ATP1B3, TJP3, USP19, CLCA1, SH3BGRL2, PSAP]"
C191,10,9,2.5,"[GID8, GM2A, PIGT, HEXA, ACTA2, PDE4DIP, CFAP298, SINHCAF, VNN2, POC5]"
C192,10,9,2.5,"[SF3A1, GM2A, FGB, CCDC51, SSBP4, KIR3DS1, HDGFL2, GTF2F1, LSM1, RPRD1A]"
C193,10,9,2.5,"[SEC22B, UGT8, FN1, ADRA1A, CSGALNACT2, H1F0, B4GAT1, AGTR1, UPK1A, TRDN]"
C194,10,9,2.5,"[TPCN2, CERK, OCRL, APOL2, BUB1B, RPS14, DDX23, CCDC174, SPG7, TBC1D22A]"
C195,10,9,2.5,"[PI4KA, CA14, FN1, MTOR, EVA1B, SLC38A7, EIF2B5, EXOC6B, COG4, NCAPH2]"
C196,10,9,2.5,"[PEX19, CA14, SOAT1, EIF2B2, NF1, SAAL1, EXOC5, SLC22A18, THADA, CIP2A]"
C197,10,10,2.25,"[GSK3B, LTF, DYNLL1, AEBP2, METTL3, METTL14, MAPK15, ARHGAP11A, GSK3A, PRAP1]"
C198,10,9,2.5,"[RPN2, SOAT1, SMPD2, CARNMT1, ADAM33, ILF2, FAM189A2, TMPRSS12, FAM187B, TSPAN5]"
C199,10,9,2.5,"[RAB5A, AGK, OCRL, AGO4, RSPRY1, MRPL58, PRKN, AP3S1, SNX4, TIMM10]"
C200,10,9,2.5,"[CSNK2A2, SGPL1, ACACA, ANKRD12, TMEM173, ZNRF4, TRIM9, TMEM206, MED21, EGFR]"
C201,10,9,2.5,"[MAP3K7, TH, CAD, NFIC, DUSP4, TAB2, ABI1, MAP2K3, MTMR11, RIPK3]"
C202,10,9,2.5,"[TTR, NPC2, APOA1, TMPRSS11B, CFB, HK3, RRAGA, LDB3, NPC1, DHDDS]"
C203,10,9,2.5,"[TSPAN3, UGCG, TACR1, RTN1, GPR89A, STX4, ATP5PB, TSPAN15, RDH14, FADS1]"
C204,10,9,2.5,"[APCS, COL4A3BP, FN1, RTN4, ARL6IP1, ENTPD7, EYA1, RUFY1, MARK1, MARK3]"
C205,10,10,2.25,"[SNTA1, ABCA1, NOS1, DLG2, ARHGEF12, STX12, CDC42, XPC, FADD, UTRN]"
C206,10,10,2.25,"[PIGP, DPM2, PYCARD, PIGA, DPEP1, THBS2, CCDC107, KCNS3, TRAF1, FAM189A2]"
C207,10,9,2.5,"[SF3B1, PIGS, FN1, TMEM131, ATP5MD, FANCD2, YIPF5, PPM1A, DNAJC8, MYH6]"
C208,10,9,2.5,"[DNAJA2, PIGS, CFTR, MICALL2, SF3A2, CNTROB, NOTCH2NLA, LPAR2, STUB1, CLCN3]"
C209,10,9,2.5,"[ZHX1, PIGC, DYNLL1, MIB1, RPS21, SSX2IP, RPS3, SFMBT1, EPB41L3, SHMT2]"
C210,10,9,2.5,"[PSMC3, TXNRD2, CFTR, NCOR1, SLC26A9, KCNN4, KRT8, YBX1, HNRNPL, FBL]"
C211,10,9,2.5,"[GOT1, TF, PC, EDIL3, MATN3, UTP3, SYT17, STPG2, GLRA2, SLC38A6]"
C212,10,9,2.5,"[OXSR1, FGB, ACACA, RSL1D1, CALR, SYAP1, EIF3J, CTNNBL1, BLVRB, HSP90AA4P]"
C213,10,9,2.5,"[PAK2, FGB, OCRL, EEF1A2, PIR, TBC1D24, VRK1, UBLCP1, EIF2A, DENR]"
C214,10,9,2.5,"[BRD4, CAD, PYGL, SPRTN, YAP1, RC3H1, OBSL1, PPP5C, SUMO1, SUMO2]"
C215,10,9,2.5,"[S100A7, CA8, CFTR, IGHG2, IGKC, C3, ECM1, CST6, IGHG3, ITPR2]"
C216,10,9,2.5,"[BRF2, SMPD4, TEAD2, ERBB2, FOXB1, CUL2, FOXI1, FOXH1, SRFBP1, FOXL2]"
C217,10,9,2.5,"[DPP4, FAP, PLAUR, LOXL2, DEFA1, TINAGL1, ADAMTS4, IL12RB1, KLK11, KLK5]"
C218,10,9,2.5,"[MSRB1, CLU, APOA1, LCAT, ABCA6, ROBO3, ALB, C1QA, VCAM1, SAFB2]"
C219,10,9,2.5,"[ABL1, GPX1, TXN, ARHGAP11B, HSCB, KARS, EXOSC2, SELENBP1, MPST, GPX4]"
C220,10,9,2.5,"[PPIP5K2, CELA3A, TUBA4A, TMEM132A, CNTNAP3, PCSK5, PPP2R5D, POTEF, TUBB8, TROAP]"
C221,10,9,2.5,"[SLC30A1, STS, LMBR1, FUT8, ZDHHC6, GPHN, SIDT2, MBOAT7, JAG2, TBC1D22B]"
C222,10,9,2.5,"[EEF2KMT, GALC, CLEC11A, GTF2H2C, HIST1H1C, IER2, IKZF1, TRMT11, CST7, ESS2]"
C223,10,9,2.5,"[FBXL4, SELENBP1, TFG, RAB11FIP4, HOOK1, LACC1, SETDB2, SMARCD1, MMACHC, KIF3A]"
C224,10,9,2.5,"[FLYWCH2, SELENBP1, RAB11B, TBC1D14, OAZ3, OFCC1, IL31RA, HEATR1, GDF5, FOXP2]"
C225,10,9,2.5,"[GPBP1, SELENBP1, EED, DOLPP1, B3GALNT1, SGO2, GPX1, SYT16, AR, SINHCAF]"
C226,10,9,2.5,"[HMOX1, UGT8, PON2, LMAN2L, ADRA1A, CSGALNACT2, H1F0, NEK4, B4GAT1, AGTR1]"
C227,10,9,2.5,"[IL20RA, CERK, TNFRSF9, KCTD17, CCNDBP1, ILKAP, U2AF2, NR3C1, PRRC2B, PRMT1]"
C228,10,9,2.5,"[ATR, CA14, COG7, KIF14, EXOC7, RANBP6, EIF2B1, EIF2B3, XPO4, COG2]"
C229,10,9,2.5,"[EIF2B4, CA14, XPO6, DNM1L, EXOC6, COG8, MON2, FANCD2, HEATR1, NUP160]"
C230,10,9,2.5,"[FUNDC2, DHCR24, LUZP1, ERAP1, ACTA2, CISD3, CKAP5, COQ9, CNR2, CCR4]"
C231,10,9,2.5,"[STIM1, CD1E, DPAGT1, SEMA4F, MAN2A2, LMAN2L, C1QL1, PLXNA2, SUSD5, TMEM67]"
C232,10,9,2.5,"[ZNF250, LTF, SIRPG, CCDC148, FN3KRP, ICE2, LYZ, AEBP2, METTL3, METTL14]"
C233,10,9,2.5,"[ZDHHC17, PLSCR4, ALG13, MTUS2, KRTAP4-12, DPH1, KRTAP6-1, IGHG2, TRIP13, MRGBP]"
C234,10,9,2.5,"[ASGR2, SOAT1, LYPD6, RNF11, SMPD3, HSCB, YIPF3, RAB7A, PSEN1, PKN2]"
C235,10,9,2.5,"[KCNC4, SMPD2, TEX28, LRRC32, PCDHGA5, PCDHB16, ANAPC10, PCDHAC2, TMED6, PLVAP]"
C236,10,9,2.5,"[ATXN1, EFEMP2, CCNK, GLRX3, ZNF263, FAM107A, CATSPER1, AMMECR1, RHPN1, PRPF31]"
C237,10,9,2.5,"[ZNF426, EFEMP2, FAM124B, BAG6, LINGO1, TCAF1, CCND3, HHEX, STK16, UBQLN1]"
C238,10,9,2.5,"[IL16, EFEMP2, SGTB, SGTA, RHOXF2, TP53, CCDC33, ZNF638, COL8A1, APEX2]"
C239,10,9,2.5,"[TRAF7, COL4A3BP, EXOSC3, MARK2, ITGB3BP, CSNK1G2, PNMA2, NAP1L5, NEK4, PPP2R5C]"
C240,10,9,2.5,"[TAFA3, FBN2, VWCE, PRG3, ZFP41, FOXD4L6, MATN2, MFAP5, PYGL, PYGB]"
C241,10,9,2.5,"[SUCLA2, MCCC1, METTL2A, FOXRED1, TMEM70, OXCT2, GCAT, CUL4B, MAIP1, IREB2]"
C242,10,9,2.5,"[NR1H2, ABCA1, SPTLC1, SNTB1, SNTB2, APOA1, PTPN5, QDPR, CNMD, NLRP1]"
C243,10,9,2.5,"[COX1, TACR1, GOLGA5, ARL6IP5, SYNGR2, KIRREL1, CERS2, SLMAP, GPRC5C, NDUFS6]"
C244,10,9,2.5,"[PRXL2A, TACR1, TMEM164, YIPF3, MFSD5, LMBRD2, ADIPOR1, PKP4, ARVCF, HACD2]"
C245,10,9,2.5,"[PKP2, TACR1, TAC1, ND1, ND4, ATP5F1B, ATP8, ATP5PD, GPR50, LPCAT3]"
C246,10,9,2.5,"[RORC, GLB1, TRAPPC10, FZR1, MAP11, RHOA, DNAJB4, TRAPPC3, SFXN5, KLHDC9]"
C247,10,9,2.5,"[TRAPPC1, GLB1, TRAPPC4, TRAPPC6B, KHK, TRAPPC9, RHOC, NEU1, ATP6AP2, VIM]"
C248,10,9,2.5,"[MARVELD2, PLG, APOH, SPARC, ARHGAP20, ARHGAP26, KNG1, F3, F10, C7]"
C249,10,9,2.5,"[IGFBP3, TF, SH2D4A, TFRC, CA8, SERPINA1, SERPINB2, KLK7, IGLL5, ALB]"
C250,10,9,2.5,"[CHPT1, CD1B, AMIGO1, TOR1B, ATP2B3, ULBP3, NRSN2, ITPRIP, LNPK, GALNT12]"
C251,10,9,2.5,"[ADAMTS2, CD1B, ADAM9, PODXL2, ECEL1, TNFSF9, DHFR2, BTN2A2, LRP11, ASPHD2]"
C252,10,9,2.5,"[ITFG1, CD1B, PCYOX1L, FKRP, MAN1A1, MR1, HLA-A, QSOX2, GHITM, CNTNAP3B]"
C253,10,9,2.5,"[HIST1H2BJ, HBB, MDM4, SLC2A14, GSTT1, LPAR2, MSL2, TMEM92, CYTIP, DACH1]"
C254,10,9,2.5,"[PMVK, FGB, DIS3, ADK, KIF2A, PRKCI, LZIC, ITPA, SLK, POU2F1]"
C255,10,9,2.5,"[PYM1, FGB, GPKOW, LETM1, NAA50, ETF1, ARMT1, PBK, ARHGAP1, HMGCS1]"
C256,10,9,2.5,"[PNPO, FGB, CTH, TMEM237, ATG3, DUSP3, USO1, KIAA1143, UBA1, SCRN1]"
C257,10,9,2.5,"[SERPINC1, F2, SERPIND1, THBD, ITGA2B, SERPING1, F8, SERPINA5, GP1BA, F2R]"
C258,10,9,2.5,"[DBP, DDIT3, HLF, CREB3, NFIL3, TEDC1, CEBPE, BATF3, RPS3A, ATF4]"
C259,10,9,2.5,"[BATF, DDIT3, CEBPG, JUN, CEBPA, ATF3, CEBPB, FOS, CUL3, G3BP2]"
C260,10,9,2.5,"[RAB6B, OCRL, C16orf70, RAB1B, PHETA2, RAB8A, RAB6A, RAB1A, AP2S1, LTF]"
C261,10,9,2.5,"[TNFSF13B, PIGQ, SMAD1, PMEL, IL17RB, IL17RC, GDPD5, TCTN2, PCDHAC2, DPEP1]"
C262,10,9,2.5,"[SETX, APOA1, KRT16, SMPDL3A, KRT9, RRP1B, NDRG1, MAP7D1, APOL1, GPLD1]"
C263,10,9,2.5,"[SCARB1, APOA1, GOT1L1, ZNF558, APOB, APOA2, APOC1, LCAT, CLU, ABCA6]"
C264,10,9,2.5,"[MEX3C, CAD, TUBA1A, WDR76, GRB10, UBR5, DNAJC7, MAP3K14, LGALS3BP, TP63]"
C265,10,9,2.5,"[PRKAR1A, ACACA, EEF2K, SH3GL3, CHGB, SGCZ, AKR1B10, PRKAA2, SIRT1, FNDC11]"
C266,10,9,2.5,"[OAS2, ACACA, PSG1, EGLN3, CSNK1A1, GRK2, RPS6KA1, BRCA1, CSNK1E, NUP50]"
C267,10,9,2.5,"[ZDHHC23, NOS1, VAC14, NOS1AP, PUM2, CKAP4, BDKRB2, PTPN6, RASD1, SYN1]"
C268,10,9,2.5,"[IGHG1, CA8, POF1B, ITPR1, AHSG, CDSN, SPDL1, GGA2, LNX1, CRX]"
C269,10,9,2.5,"[PIN1, GPAA1, KCNK16, GABRG2, PTP4A2, MOXD1, YIPF3, TREH, TCTN3, ZACN]"
C270,10,9,2.5,"[GID4, PIGT, MKLN1, HOXC9, ZMYND19, RMND5B, RMND5A, RANBP10, ARMC8, MAEA]"
C271,10,9,2.5,"[WDR26, PIGT, TNIP1, RANBP9, CEP85L, N4BP2L2, ANKRD40, FAM136A, ZNF609, TOR1AIP1]"
C272,10,9,2.5,"[DARS, CFTR, MYH14, GANAB, SPTAN1, RPL34, HSPE1, MYO1D, CYSRT1, TPM4]"
C273,10,9,2.5,"[PPA1, CFTR, MEST, RPS29, GNB2, C1orf35, SPECC1L, ARPC1B, MYL9, MYO1C]"
C274,10,9,2.5,"[RPS13, CFTR, GDI1, ACTR2, GNB1, HNRNPH1, SLC25A10, ARPC2, TECR, CBR1]"
C275,10,9,2.5,"[ACSL3, CFTR, EIF6, RRBP1, SLC25A11, MYH11, PLEC, KLHL22, SFPQ, H1FX]"
C276,10,9,2.5,"[MYO18A, CFTR, MYO1G, MAT2A, ERH, POTEJ, PARK7, MARCKS, HNRNPM, P4HB]"
C277,10,9,2.5,"[PSMD12, CFTR, ITGA3, UNC45A, CTBP2, DOCK7, CCN1, DAZAP1, PAWR, CASP14]"
C278,10,9,2.5,"[HNRNPA2B1, CFTR, MARCH2, SAMHD1, IGF2BP2, ANXA3, SFN, DCTN4, DDX3X, RPL3]"
C279,10,9,2.5,"[NSUN2, CFTR, PTBP1, MIF, RBM39, PSMC1, NAMPT, ARPC5L, PGAM1, TPI1]"
C280,10,9,2.5,"[CAPZA2, CFTR, MTHFD1, EEF1G, COPA, ACTN1, MCM7, RPLP0, ITCH, SF3B3]"
C281,10,9,2.5,"[MYL12A, CFTR, GLO1, ARPC1A, ECI2, TPM2, PCBP2, MPRIP, RPLP1, MYO6]"
C282,10,9,2.5,"[NPEPPS, CFTR, PPP2R2A, IPO9, PSMC4, NEDD4, EEA1, VTN, DCTN1, ERBIN]"
C283,10,9,2.5,"[GRPEL1, CFTR, RCN1, FASN, HAX1, EXOC4, SEPT11, DPM1, FLG2, IMMT]"
C284,10,9,2.5,"[ATAD3A, CFTR, DSC1, STOML2, ACSL4, SFXN3, KPRP, LMNB2, CALML3, ITGB4]"
C285,10,9,2.5,"[EPCAM, CFTR, COPB2, LAMB3, AP1B1, SLC25A3, DBNL, FKBP8, PDIA3, BAG3]"
C286,10,9,2.5,"[PABPC4, CFTR, CDH1, ARL6IP4, TARDBP, PSMD7, CAPNS1, TUBG2, CLTCL1, ARF4]"
C287,10,9,2.5,"[IPO7, CFTR, EIF3A, RDX, USP9X, PSMA3, ARCN1, FHL2, USP10, AMFR]"
C288,10,9,2.5,"[BCR, CFTR, SVIL, CSTB, CSE1L, HSP90AB1, DERL1, PPP2R1B, SDHA, ACTR1A]"
C289,10,9,2.5,"[LMO7, CFTR, XPNPEP3, COPG1, FAF2, TRIM21, CAPN2, RPL32, LMNB1, TMOD3]"
C290,10,9,2.5,"[CTPS1, CFTR, SERPINH1, CLIC1, RAN, SEC61A1, HACD3, PRKDC, UBR4, AIMP1]"
C291,10,9,2.5,"[LIMA1, CFTR, MARS, EPRS, TAGLN2, TMEM33, HSPA9, PRDX2, RCN2, VCP]"
C292,10,9,2.5,"[DSTN, CFTR, PRDX1, FLII, PCMT1, KLHDC10, PDIA4, PDCD6, VPS4A, ATXN2L]"
C293,10,9,2.5,"[SQSTM1, CFTR, HSPA2, ATP2A2, PDZD3, CD59, STX1A, PSMD2, RNF5, ELOC]"
C294,10,9,2.5,"[ELOB, CFTR, DNAJC5, DNAJA1, CALU, GOPC, PDZK1, LIN7C, RYR2, SNX9]"
C295,10,9,2.5,"[NDUFAF5, HBB, AGA, JOSD2, PGPEP1, MGAT4B, HBZ, FRMD1, ARHGEF6, GK]"
C296,10,9,2.5,"[PRKACA, DYNLL1, BCL2, KIF21A, RNF214, TSNAX, PPFIBP1, JUP, SHANK2, DZANK1]"
C297,10,9,2.5,"[STK26, DYNLL1, CEP72, DDHD1, N4BP3, CBX1, FAU, DIABLO, LCA5, FKBP3]"
C298,10,9,2.5,"[WDR90, DYNLL1, DCAF7, S100A4, RPS5, RGS2, AMOTL1, SMCP, ZNF710, CCDC36]"
C299,10,9,2.5,"[FAM153A, DYNLL1, NTRK2, PKIG, PKIA, PABPC1, TRAF3IP3, ASF1B, SNCG, TXNDC17]"
C300,10,9,2.5,"[WDR60, DYNLL1, GCOM1, NFKBIA, KNSTRN, SECISBP2L, TRPS1, NDEL1, ZMYM3, ZMYM2]"
C301,10,9,2.5,"[GOLGB1, DYNLL1, CEP152, STRN3, SPAG5, FBXO30, BCL2L1, LRFN4, ZNF609, PDE4DIP]"
C302,10,9,2.5,"[UHRF1BP1L, DYNLL1, AKAP9, DNAL4, RHEX, MTCL1, WDR34, SOGA1, CDK5RAP2, KANK1]"
C303,10,9,2.5,"[TCTEX1D2, DYNLL1, HMBOX1, DYNC1LI1, GLCCI1, CTTNBP2NL, XIAP, ADNP, FBXO38, EML3]"
C304,10,9,2.5,"[DYRK1A, DYNLL1, STRN, FAM83D, NRF1, STK24, NEK7, TLK1, MTPAP, DYNLRB1]"
C305,10,9,2.5,"[ZMYM4, DYNLL1, AMOTL2, NEK9, STRN4, PRKACB, CIZ1, NEK6, AMBRA1, MOB4]"
C306,10,9,2.5,"[DYNC1LI2, DYNLL1, MORC3, BCAS1, BMF, TLK2, OFD1, AMOT, MYO5A, DYNLL2]"
C307,10,9,2.5,"[FAM117B, DYNLL1, DYNC1I2, TP53BP1, DYNC1I1, DLGAP1, BCL2L11, GPHN, ELL, NLN]"
C308,10,9,2.5,"[RPL31, FN1, DLD, PDHB, RAB10, FLOT1, ACOT13, SYMPK, RPL35, EIF4H]"
C309,10,9,2.5,"[RTCB, FN1, GSTO1, ALDH1B1, MPP1, MSN, EIF3F, RTRAF, RCC2, ARL2]"
C310,10,9,2.5,"[UBE2M, FN1, PSMD13, APOBEC3C, TTN, KRT10, MCM2, PGK1, CLIC5, HIF1A]"
C311,10,9,2.5,"[LCP1, FN1, RCC1, RPN1, SEPT9, NDUFA9, COL5A1, HIST1H2AA, RPS7, HNRNPDL]"
C312,10,9,2.5,"[COX2, FN1, RPL4, UBE2N, GAR1, FUS, STXBP3, RPS25, PSMG2, DIAPH1]"
C313,10,9,2.5,"[CACYBP, FN1, ZW10, CNOT1, CTR9, RPL13A, AKR1C1, IGF2R, HIST1H1B, EIF5B]"
C314,10,9,2.5,"[SND1, FN1, MRPS34, RPA1, SAR1A, EFTUD2, EIF4A1, RAB35, SYNCRIP, RPL5]"
C315,10,9,2.5,"[EIF2S3, FN1, DIMT1, EMG1, TRAP1, PSMB2, ALYREF, RPS26, PDCD5, PELP1]"
C316,10,9,2.5,"[TARS, FN1, MRPL13, SRSF3, PSMD11, RPL23A, MRPS23, UBE2L3, DDX47, PDCD10]"
C317,10,9,2.5,"[CNN2, FN1, MCM3, SMCHD1, CLNS1A, EEF1B2, PAICS, PSMG1, FERMT3, ANP32B]"
C318,10,9,2.5,"[EPN1, FN1, MYL4, POLR2C, KRT18, SUPT5H, IDI1, SF3B6, SNRPB, U2AF1]"
C319,10,9,2.5,"[NECAP2, FN1, GTPBP4, SRI, TFAM, PRPS2, SMAP2, CKAP5, TUBB4B, ANXA2]"
C320,10,9,2.5,"[ILF3, FN1, PSMC6, PRMT5, SRSF1, PRKCB, DDX6, RPS16, ATP6V1B2, PSMA5]"
C321,10,9,2.5,"[TK1, FN1, SPTBN1, PUF60, CPSF6, MCM6, MACF1, SEPT2, H2AFV, PPP1CA]"
C322,10,9,2.5,"[KRT31, FN1, TTC9C, AHNAK, NUP155, HADHA, COMT, ARF6, EIF5, SNRPA]"
C323,10,9,2.5,"[GMPS, FN1, RPS23, SLC25A1, PSMB5, NUP205, PFKP, NAT10, PGAM5, MAPRE1]"
C324,10,9,2.5,"[NAPG, FN1, ST13, SNRNP70, ATP5F1C, CLIC2, SF3A3, PDAP1, PSMA2, USP15]"
C325,10,9,2.5,"[HNRNPH2, FN1, BZW2, KRT1, KIDINS220, USP39, RPA2, RPL12, SEC23B, STON2]"
C326,10,9,2.5,"[SEC24C, FN1, NUP210, ARPC3, RAP1B, IQGAP1, ABCF1, RPS24, AFDN, NDUFA2]"
C327,10,9,2.5,"[DHX15, FN1, VPS28, SCRIB, STX4, SNRPD3, NOP58, GLUD1, NDUFA5, EGFR]"
C328,10,9,2.5,"[QKI, FN1, PRDX3, FDFT1, DDX1, SUB1, IPO4, RAP2B, MAP4, CSNK2B]"
C329,10,9,2.5,"[YTHDF2, FN1, EIF3B, IMPDH2, MDN1, TTLL12, GALE, PRSS2, CELF2, KRT2]"
C330,10,9,2.5,"[FLNA, FN1, GSTK1, SNU13, LASP1, RPL6, AARS, CCT5, PAFAH1B2, SGCA]"
C331,10,9,2.5,"[PA2G4, FN1, YBX1, NACA, LRBA, EPB41, SRSF9, MRTO4, NDUFV2, NDUFS3]"
C332,10,9,2.5,"[SMAD4, FN1, GSTP1, PRPF40A, GAPDH, AMBP, ITGB7, COL8A2, CXCL12, C1QA]"
C333,10,9,2.5,"[ITGB6, FN1, LACRT, REG3A, CCN3, TIMD4, MIA, CRP, PKD1, SDC2]"
C334,10,9,2.5,"[DCN, FN1, HSP90AA1, CCN2, LTBP1, MMP2, FKBP9, MEPE, ERP44, ZKSCAN4]"
C335,10,9,2.5,"[KPNA2, FN1, FASLG, ZYX, ITGA4, GDI2, TNC, VHL, HSPG2, ITGAV]"
C336,10,9,2.5,"[COL1A1, FN1, ITGB3, ITGA5, VPS35, SIPA1, RAC1, ILK, LRRC59, MRPS28]"
C337,9,23,0.78,"[PIGU, LYPD3, PIGK, PIGS, GPAA1, VNN2, PIGT, PRSS50, STOM]"
C338,9,14,1.29,"[GDPD1, TF, APOA1, HBB, CD81, HBA1, HP, UPF3A, DDX31]"
C339,9,10,1.8,"[CSNK2A1, DDIT3, FN1, G3BP1, MAPK14, JUND, NFE2L2, TRIB3, PICALM]"
C340,9,9,2.0,"[BDKRB1, CERS1, DRD2, LTB4R2, HTR4, PIGG, TF, PIGM, MGLL]"
C341,9,9,2.0,"[MOGAT2, NME2P1, NPC2, FGB, NEDD4L, LRP1, BARD1, PSG1, NME2]"
C342,8,7,2.0,"[GBA2, LAMTOR5, AFG3L2, SRP68, MRPL44, PPFIA1, BAG5, ILVBL]"
C343,8,7,2.0,"[LIPE, CAVIN1, PLIN2, PLIN5, STAR, FABP9, FABP4, PLIN1]"
C344,8,8,1.75,"[MGLL, HTR4, LTB4R2, ADRB2, USE1, SPATA46, HPCAL1, CERS1]"
C345,8,8,1.75,"[OS9, SMPD1, LOXL2, ALG11, SLC27A2, CASP7, SEL1L, INSL5]"
C346,7,6,1.75,"[ALDH6A1, NDUFS7, ABRAXAS1, LAMP2, POLG2, ALDH8A1, ALDH2]"
C347,6,11,0.68,"[PIGH, PIGC, IL18RAP, PIGQ, PIGP, PIGA]"
C348,5,9,0.56,"[ELN, LOX, FBN1, FBLN5, EFEMP2]"
C349,5,4,1.25,"[CYP11A1, SMAD9, SMAD3, NLGN3, FDX1]"
C350,4,5,0.6,"[PLSCR4, PLSCR1, HOXA1, EFEMP2]"
C351,4,5,0.6,"[NOS1, DLG4, DLG2, DYNLL1]"
C352,4,3,1.0,"[SGMS2, CENPO, KIF2C, AKAP5]"
C353,4,3,1.0,"[IYD, HIST2H2BE, TRIM69, DDRGK1]"
C354,4,3,1.0,"[TST, MRPL50, CLPP, NEDD8]"
C355,4,3,1.0,"[EDN1, COPS6, EDNRB, EDNRA]"
C356,4,3,1.0,"[PRTN3, ITGAM, IL32, SERPINB1]"
C357,4,3,1.0,"[HJV, NEO1, TMPRSS6, BMP2]"
C358,4,4,0.75,"[ERFE, LRP1, TMEM25, LOXL2]"
C359,3,3,0.5,"[SNCA, DHCR24, GBA]"
C360,3,2,0.75,"[CA5A, SIRT3, PMPCA]"
C361,3,2,0.75,"[ADAMTS10, YTHDC1, HIST2H2BC]"
C362,2,1,0.5,"[TXNRD3, HIST1H2AH]"
C363,2,1,0.5,"[FAAH, MME]"
C364,2,1,0.5,"[ACER1, UBA52]"
C365,2,1,0.5,"[TYR, GPR143]"
C366,2,1,0.5,"[GPX3, TP53I3]"
C367,2,1,0.5,"[CA5B, DBT]"
C368,2,1,0.5,"[PIGL, MEIS2]"
C369,2,1,0.5,"[AKR7L, AKR7A3]"
C370,2,1,0.5,"[KLRB1, CLEC2D]"
C371,2,1,0.5,"[CA12, TMEM30B]"
C372,2,1,0.5,"[PIGH, P2RX4]"
