Cno ,  Csize , CEdge , CDensity , Cluster Info
C247,6,5,1.5,"[SNCA, APOA1, DYNLL1, SAFB2, CD40LG, KIAA0754]"
C248,6,6,1.25,"[VIPR2, PIGN, CERS5, PTGIR, FPR2, TXNDC15]"
C249,6,5,1.5,"[TCTN2, PIGB, PIGQ, POMK, PCDHAC2, DPEP1]"
C250,6,5,1.5,"[POU2F1, TXNRD1, FGB, NAE1, IPO5, UBXN1]"
C251,6,5,1.5,"[TXNDC17, TXNRD1, DYNLL1, TUBA4A, TUBA1C, POU2F2]"
C252,6,5,1.5,"[RIPK1, GPX7, CAD, LYRM4, THYN1, THNSL1]"
C253,6,5,1.5,"[SGTA, GPX7, EFEMP2, EIF2AK2, C1orf52, SNX1]"
C254,6,5,1.5,"[ACTA2, GM2A, DHCR24, PDE4DIP, CFAP298, SINHCAF]"
C255,6,5,1.5,"[VNN2, GM2A, SOAT1, AIRE, POC5, SF3A1]"
C256,6,5,1.5,"[GTF2H2C, GALC, PTS, ESS2, TMEM51, OTUD6B]"
C257,6,5,1.5,"[TRIP13, SELENBP1, PLSCR4, ARL11, CPLX3, CAMKMT]"
C258,6,5,1.5,"[USP15, SELENBP1, FN1, MED31, USP33, MAS1]"
C259,6,5,1.5,"[TFG, SELENBP1, CFTR, FBXL4, RAB11FIP4, HOOK1]"
C260,6,5,1.5,"[HEATR1, SELENBP1, CA14, LACC1, SETDB2, SMARCD1]"
C261,6,5,1.5,"[AGTR1, UGT8, GPAA1, B4GAT1, UPK1A, TRDN]"
C262,6,5,1.5,"[PLTP, UGT8, APOA1, HSD11B1, HMOX2, HMOX1]"
C263,6,5,1.5,"[TPCN2, CERK, OCRL, USP1, RBM26, WDR43]"
C264,6,5,1.5,"[PI4KA, CA14, FN1, NUP160, EXOC8, TNPO2]"
C265,6,5,1.5,"[PEX19, CA14, SOAT1, MTOR, EVA1B, SLC38A7]"
C266,6,5,1.5,"[TEDC1, ENPP6, DDIT3, NUP85, VAMP3, MEX3B]"
C267,6,5,1.5,"[DIAPH3, ENPP6, BCHE, RIPK4, STEAP3, GLMN]"
C268,6,5,1.5,"[HDAC1, DDIT3, CAD, PICALM, TNFSF12, VPS37C]"
C269,6,5,1.5,"[TMEM237, LTF, FGB, POLL, SGK1, MUC7]"
C270,6,5,1.5,"[CDH1, CA9, CFTR, CTNNA1, CTNNB1, SNX4]"
C271,6,5,1.5,"[IGHG2, PLSCR4, CA8, MRGBP, FBLN1, ZDHHC17]"
C272,6,5,1.5,"[FAM189A2, SOAT1, PIGA, ADAM33, ILF2, TMPRSS12]"
C273,6,5,1.5,"[RAB5A, AGK, OCRL, MRPL58, PRKN, AP3S1]"
C274,6,5,1.5,"[SERPINA1, ELANE, CA8, OCRL, CRX, PKP1]"
C275,6,5,1.5,"[CSNK2A2, SGPL1, ACACA, MORF4L1, PDCD11, PTK6]"
C276,6,5,1.5,"[EGFR, SGPL1, FN1, RHOA, IQCB1, ANKRD12]"
C277,6,5,1.5,"[BTN2A1, SGPL1, CD1B, TMEM173, ZNRF4, TRIM9]"
C278,6,5,1.5,"[MAP3K7, TH, CAD, RELL1, MTFR2, TAOK2]"
C279,6,5,1.5,"[TTR, NPC2, APOA1, IRGQ, TMPRSS11B, CFB]"
C280,6,6,1.25,"[NUFIP2, EFEMP2, FBLN5, RIBC2, AQP1, PIDD1]"
C281,6,5,1.5,"[TSPAN3, UGCG, TACR1, TNFRSF10A, PTGIR, TNFRSF10B]"
C282,6,5,1.5,"[APCS, COL4A3BP, FN1, FTL, ACTL8, RTN3]"
C283,6,5,1.5,"[NECTIN4, PIGU, GLB1, H2AFX, TRAPPC2L, TRAPPC5]"
C284,6,6,1.25,"[SNTA1, ABCA1, NOS1, DLG3, LIN7B, DLG2]"
C285,6,6,1.25,"[PIGP, DPM2, PYCARD, PIGA, NAGK, HS3ST2]"
C286,6,5,1.5,"[DNAJA2, PIGS, CFTR, YIPF5, PPM1A, DNAJC8]"
C287,6,5,1.5,"[LNPK, TACR1, CD1B, GPR50, LPCAT3, NDUFC2]"
C288,6,5,1.5,"[ZHX1, PIGC, DYNLL1, CCDC18, WWC1, CEP131]"
C289,6,5,1.5,"[GOT1, TF, PC, TFR2, GAST, CCDC82]"
C290,6,5,1.5,"[OXSR1, FGB, ACACA, PAPOLA, GLS, ADSL]"
C291,6,5,1.5,"[PAK2, FGB, OCRL, RSL1D1, NID1, CALR]"
C292,6,5,1.5,"[HSD17B14, DDIT3, CA8, EMSY, GABBR2, MAFG]"
C293,6,5,1.5,"[SNX21, OCRL, SLC4A7, HIST1H2BH, APPL1, RAB31]"
C294,6,5,1.5,"[NOSIP, NOS3, NOS1, NOSTRIN, CALM1, SYN1]"
C295,6,5,1.5,"[TMEM43, APOA1, CFTR, DNTT, CTSL, C1QBP]"
C296,6,5,1.5,"[IGKC, APOA1, CA8, TEX101, PDE4B, SPEF2]"
C297,6,5,1.5,"[BRD4, CAD, PYGL, DUSP4, TAB2, ABI1]"
C298,6,5,1.5,"[STUB1, NOS1, CFTR, PRKD1, ZDHHC23, VAC14]"
C299,6,5,1.5,"[S100A7, CA8, CFTR, MAGED1, C3, ECM1]"
C300,6,5,1.5,"[ABHD4, NEK4, SEPHS2, UGT8, COL4A3BP, NSMAF]"
C301,6,5,1.5,"[MSI1, LOXL3, LTBP1, VPS26B, SENP5, RPL23]"
C302,6,5,1.5,"[NUP153, SMPD4, FOXL1, NUP107, FOXE1, FOXI2]"
C303,6,5,1.5,"[FOXA3, SMPD4, BRF2, TEAD2, ERBB2, FOXB1]"
C304,6,5,1.5,"[LIMS1, ACP6, SDHAF3, NME4, BOLA3, DHX36]"
C305,6,5,1.5,"[MSRB1, CLU, APOA1, LCAT, ABCA6, ROBO3]"
C306,6,5,1.5,"[ABL1, GPX1, TXN, ARHGAP11B, HSCB, KARS]"
C307,6,5,1.5,"[ENG, QDPR, RXFP4, CAND1, IQCB1, ANKRD13A]"
C308,6,5,1.5,"[ATP6V0E1, PIGG, ADGRE5, HTR3A, ESR1, SERPINH1]"
C309,6,5,1.5,"[PPP3CA, SMPD3, RACK1, SOAT1, ATP6V0A1, EED]"
C310,6,5,1.5,"[BCOR, CELA1, CEP164, HDAC3, KRBA1, GLI3]"
C311,6,5,1.5,"[SIPA1L2, CELA1, SMYD2, EIF4E2, PRRC2A, DISC1]"
C312,6,5,1.5,"[TUBB3, ENPP7, CD109, TUBB1, EPDR1, MKS1]"
C313,6,5,1.5,"[DOCK11, GCHFR, IRF2BP2, CBFB, EIF4G1, CAMKK2]"
C314,6,5,1.5,"[PPIP5K2, CELA3A, TUBA4A, TMEM132A, CNTNAP3, PCSK5]"
C315,6,5,1.5,"[ATP11C, STS, SUMF1, ABCB8, LYZL1, SLC30A1]"
C316,6,5,1.5,"[FUT8, STS, ZDHHC6, GPHN, SIDT2, MBOAT7]"
C317,6,5,1.5,"[RNF20, GBA, JPH1, PATJ, RIPK4, SCAMP3]"
C318,6,5,1.5,"[ATP5PF, GBA, TOP3B, RPS6KA3, ZFP91, RAB27B]"
C319,6,5,1.5,"[COP1, SEPSECS, ABLIM1, LZTFL1, SOX2, RBPJ]"
C320,6,5,1.5,"[ZBTB25, SEPHS1, HLX, QRICH1, CUL3, PFAS]"
C321,6,5,1.5,"[CDKN2A, PLEKHA8, PLEKHA8P1, FANCI, MASTL, CDKN2AIPNL]"
C322,6,5,1.5,"[APEX1, TXNRD1, ESR1, TRIM25, CDO1, RP2]"
C323,6,5,1.5,"[BAG5, GBA2, ILVBL, LAMTOR5, AFG3L2, SRP68]"
C324,6,5,1.5,"[ZG16B, GPX7, ZC3HAV1L, CHMP1A, SEC23IP, PSME1]"
C325,6,5,1.5,"[P2RY12, CERS5, CD83, C3AR1, IPPK, HTR2C]"
C326,6,5,1.5,"[ALDH2, ALDH6A1, NDUFS7, ABRAXAS1, LAMP2, POLG2]"
C327,6,5,1.5,"[CNDP1, PIGM, POMK, STARD7, LTB4R2, UPK1A]"
C328,6,5,1.5,"[GAL3ST1, PIGW, WLS, IPPK, SLC22A9, SLC2A12]"
C329,6,5,1.5,"[SLC7A1, PIGW, SLC39A4, SPPL2B, GAL3ST1, WLS]"
C330,6,5,1.5,"[SLCO6A1, ASAH1, ZSCAN12, TRMT2A, HTATIP2, GLT1D1]"
C331,6,5,1.5,"[PNKD, ASAH1, CYP1A2, GSG1, AAMP, AAGAB]"
C332,6,5,1.5,"[CCDC51, GM2A, SSBP4, KIR3DS1, FTH1, GID8]"
C333,6,5,1.5,"[NCOA5, GALC, EEF2KMT, CLEC11A, HIST1H1C, IER2]"
C334,6,5,1.5,"[SULT1A1, SULT2B1, SULT1B1, ALS2CR12, TBC1D22B, CDK15]"
C335,6,5,1.5,"[MMACHC, SELENBP1, KIF3A, FLYWCH2, RAB11B, TBC1D14]"
C336,6,5,1.5,"[OAZ3, SELENBP1, OFCC1, IL31RA, GDF5, FOXP2]"
C337,6,5,1.5,"[GPBP1, SELENBP1, DOLPP1, B3GALNT1, SGO2, GPX1]"
C338,6,5,1.5,"[PON2, UGT8, LMAN2L, ADRA1A, CSGALNACT2, H1F0]"
C339,6,5,1.5,"[MRE11, CELA2B, C16orf70, NBN, RAD50, AURKA]"
C340,6,5,1.5,"[BUB1B, CERK, RPS14, DDX23, CCDC174, SPG7]"
C341,6,5,1.5,"[TBC1D22A, CERK, RAD18, HLTF, CELF1, ALDH18A1]"
C342,6,5,1.5,"[GMNN, CERK, IL20RA, TNFRSF9, KCTD17, CCNDBP1]"
C343,6,5,1.5,"[CES3, SUOX, SPANXN3, COX6B1, NUP62, DNAJC11]"
C344,6,5,1.5,"[EIF2B5, CA14, EXOC6B, COG4, NCAPH2, EIF2B2]"
C345,6,5,1.5,"[NF1, CA14, SAAL1, EXOC5, SLC22A18, LTN1]"
C346,6,5,1.5,"[THADA, CA14, IQCB1, CIP2A, ATR, COG7]"
C347,6,5,1.5,"[KIF14, CA14, EXOC7, RANBP6, EIF2B1, EIF2B3]"
C348,6,5,1.5,"[XPO4, CA14, COG2, EIF2B4, XPO6, DNM1L]"
C349,6,5,1.5,"[NDUFB3, ENPP6, STX7, SACS, NDUFB9, SCAMP1]"
C350,6,5,1.5,"[ZBTB33, ENPP6, CRLF3, SLC26A6, NDUFB4, LMF2]"
C351,6,5,1.5,"[REEP5, DHCR24, APP, PSEN1, CAV2, NDUFAF4]"
C352,6,5,1.5,"[ATP6V0D1, DHCR24, HRAS, FUNDC2, LUZP1, ERAP1]"
C353,6,5,1.5,"[WNT7A, LOXL2, PSG8, IDS, DEFA1, TINAGL1]"
C354,6,5,1.5,"[ADAMTS4, LOXL2, IL12RB1, KLK11, PLAUR, KLK5]"
C355,6,5,1.5,"[TAZ, LOXL2, MTA1, ELN, MTA2, IK]"
C356,6,5,1.5,"[TMEM59L, CD1E, ABHD14A, ITGA7, BACE2, FNDC3A]"
C357,6,5,1.5,"[POMT1, CD1E, STIM1, DPAGT1, SEMA4F, MAN2A2]"
C358,6,5,1.5,"[C1QL1, CD1E, PLXNA2, SUSD5, TMEM67, ANKRD46]"
C359,6,5,1.5,"[HBM, LTF, SNX27, ZNF250, SIRPG, CCDC148]"
C360,6,5,1.5,"[FN3KRP, LTF, ICE2, CD14, LYZ, AEBP2]"
C361,6,5,1.5,"[FABP4, LIPE, PLIN1, CAVIN1, PLIN2, PLIN5]"
C362,6,5,1.5,"[FAM187B, SOAT1, TSPAN5, ASGR2, LYPD6, RNF11]"
C363,6,5,1.5,"[TIMM10, AGK, SNX4, RAB18, HCCS, TIMM10B]"
C364,6,5,1.5,"[KCNC4, SMPD2, TEX28, LRRC32, PCDHGA5, PCDHB16]"
C365,6,5,1.5,"[ANAPC10, SMPD2, PCDHAC2, TMED6, PLVAP, TMEM30A]"
C366,6,5,1.5,"[FNTB, SMPD2, MTHFR, RPN2, FAM189B, KCNC4]"
C367,6,5,1.5,"[TMEM206, SGPL1, MED21, CACNG5, CDH5, IL13RA2]"
C368,6,5,1.5,"[P2RX1, SGPL1, ISLR, TRARG1, BAD, PKN2]"
C369,6,5,1.5,"[ZBTB34, TH, NFIC, TAB1, HR, YWHAG]"
C370,6,5,1.5,"[MED1, RORA, MYOD1, NME1, FOXP3, RUVBL1]"
C371,6,5,1.5,"[HK3, NPC2, RRAGA, LDB3, NPC1, DHDDS]"
C372,6,5,1.5,"[ATXN1, EFEMP2, CCNK, GLRX3, ZNF263, FAM107A]"
C373,6,5,1.5,"[CATSPER1, EFEMP2, AMMECR1, RHPN1, PRPF31, ZNF426]"
C374,6,5,1.5,"[FAM124B, EFEMP2, BAG6, LINGO1, TCAF1, CCND3]"
C375,6,5,1.5,"[HHEX, EFEMP2, STK16, UBQLN1, SGTB, IL16]"
C376,6,5,1.5,"[RHOXF2, EFEMP2, CCDC33, ZNF638, COL8A1, APEX2]"
C377,6,5,1.5,"[RTN1, UGCG, C16orf58, CHMP4B, PICK1, TMEM231]"
C378,6,5,1.5,"[POM121, COL4A3BP, RTN4, ARL6IP1, ENTPD7, EYA1]"
C379,6,5,1.5,"[RUFY1, COL4A3BP, MARK1, MARK3, TRAF7, EXOSC3]"
C380,6,5,1.5,"[MARK2, COL4A3BP, ITGB3BP, CSNK1G2, PNMA2, NAP1L5]"
C381,6,5,1.5,"[LYPD4, FBN2, ADAMTSL1, TAFA3, PRG3, FOXD4L6]"
C382,6,5,1.5,"[MATN2, FBN2, MFAP5, EGLN3, DISC1, AURKA]"
C383,6,5,1.5,"[IFIT1, PC, PTPN9, ME1, ANTXR1, HSD3B2]"
C384,6,5,1.5,"[SOS2, MCCC1, FECH, TUFM, NPB, SUCLA2]"
C385,6,5,1.5,"[METTL2A, MCCC1, FOXRED1, TMEM70, OXCT2, GCAT]"
C386,6,5,1.5,"[LRRK2, CA2, ARHGAP26, USP42, SLC4A1, SLC9A1]"
C387,6,5,1.5,"[ARHGEF12, ABCA1, STX12, CDC42, XPC, FADD]"
C388,6,5,1.5,"[UTRN, ABCA1, NR1H2, SNTB1, SNTB2, APOA1]"
C389,6,5,1.5,"[MYH6, PIGS, MICALL2, SF3A2, CNTROB, TMEM131]"
C390,6,5,1.5,"[PREP, NSMAF, DSG4, HEPHL1, CALHM4, LYG2]"
C391,6,5,1.5,"[DUSP14, NSMAF, HEXIM1, GABARAPL1, CCT2, PKP3]"
C392,6,5,1.5,"[ATP5PB, TACR1, TSPAN15, RDH14, FADS1, COX1]"
C393,6,5,1.5,"[ARL6IP5, TACR1, SYNGR2, KIRREL1, CERS2, SLMAP]"
C394,6,5,1.5,"[GPRC5C, TACR1, NDUFS6, PRXL2A, TMEM164, YIPF3]"
C395,6,5,1.5,"[MFSD5, TACR1, LMBRD2, ADIPOR1, PKP4, ARVCF]"
C396,6,5,1.5,"[HACD2, TACR1, PKP2, ATP12A, TAC1, ND1]"
C397,6,5,1.5,"[TRAPPC2, GLB1, CTSA, CTNNBIP1, RORC, TRAPPC10]"
C398,6,5,1.5,"[FZR1, GLB1, MAP11, DNAJB4, TRAPPC3, SFXN5]"
C399,6,5,1.5,"[KLHDC9, GLB1, TRAPPC1, TRAPPC4, TRAPPC6B, KHK]"
C400,6,5,1.5,"[TRAPPC9, GLB1, RHOC, NEU1, ATP6AP2, VIM]"
C401,6,5,1.5,"[GNAI1, CNR1, ADORA2A, GNAI3, GNAI2, SSTR5]"
C402,6,5,1.5,"[C7, PLG, LAMA1, LAMA5, ACTB, MARVELD2]"
C403,6,5,1.5,"[APOH, PLG, SERPINE1, SPARC, SERPINF2, ARHGAP20]"
C404,6,5,1.5,"[IGFBP3, TF, SYT17, STPG2, GLRA2, SLC38A6]"
C405,6,5,1.5,"[FOXR2, TXNRD2, NCOR1, NDUFA13, HSCB, GTF2H1]"
C406,6,5,1.5,"[GAS6, CD1B, CNTNAP3B, CHPT1, AMIGO1, TOR1B]"
C407,6,5,1.5,"[ATP2B3, CD1B, ULBP3, NRSN2, FCGRT, ITPRIP]"
C408,6,5,1.5,"[GALNT12, CD1B, ADAMTS2, ADAM9, PODXL2, ECEL1]"
C409,6,5,1.5,"[TNFSF9, CD1B, DHFR2, BTN2A2, LRP11, ASPHD2]"
C410,6,5,1.5,"[ITFG1, CD1B, PCYOX1L, FKRP, MAN1A1, MR1]"
C411,6,5,1.5,"[DPT, LOX, MAD2L2, SOX2, EGF, IQCB1]"
C412,6,5,1.5,"[SH2D4A, TF, CA8, CST6, IGHG3, ITPR2]"
C413,6,5,1.5,"[IL6R, IL6, SH3GL2, SORL1, ZBTB16, SORT1]"
C414,6,5,1.5,"[SMR3B, BCHE, NOP10, ENTPD5, SCGB1D1, NAF1]"
C415,6,5,1.5,"[SCGB1D4, BCHE, LOXL1, DEFA1, ACTN3, DKC1]"
C416,6,5,1.5,"[WASL, BCHE, SHTN1, MANEAL, FAM120A, ENAH]"
C417,6,5,1.5,"[PALLD, BCHE, ASPH, PTPRK, SLAMF1, CPSF7]"
C418,6,5,1.5,"[HIST1H2BJ, HBB, PNKP, DHRS2, FAM234B, PLXNB1]"
C419,6,5,1.5,"[PIR, FGB, TBC1D24, VRK1, UBLCP1, EIF2A]"
C420,6,5,1.5,"[DENR, FGB, GNL1, RPRD1B, SNX3, UBE2T]"
C421,6,5,1.5,"[SBDS, FGB, SNX6, PMVK, DIS3, ADK]"
C422,6,5,1.5,"[KIF2A, FGB, SF3A1, PRKCI, LZIC, ITPA]"
C423,6,5,1.5,"[SLK, FGB, PYM1, GPKOW, LETM1, NAA50]"
C424,6,5,1.5,"[ETF1, FGB, ARMT1, PBK, ARHGAP1, HMGCS1]"
C425,6,5,1.5,"[PNPO, FGB, CTH, ATG3, DUSP3, USO1]"
C426,6,5,1.5,"[SYNPO, ABCG2, GOLT1B, PIM1, MYO5C, DBN1]"
C427,6,5,1.5,"[ALB, CA8, FGG, SERPINB2, KLK7, IGLL5]"
C428,6,5,1.5,"[F2R, F2, SERPINB6, F5, SERPINC1, SERPIND1]"
C429,6,5,1.5,"[THBD, F2, ITGA2B, SERPING1, F8, SERPINA5]"
C430,6,5,1.5,"[PIKFYVE, LCAT, A2M, APOA1, CPB2, LOXL1]"
C431,6,5,1.5,"[RTL6, DDIT3, SPOP, FOSL2, ATF2, JUNB]"
C432,6,5,1.5,"[BACH1, DDIT3, DBP, HLF, CREB3, NFIL3]"
C433,6,5,1.5,"[CEBPE, DDIT3, BATF3, RPS3A, ATF4, BATF]"
C434,6,5,1.5,"[CEBPG, DDIT3, JUN, CEBPA, ATF3, CEBPB]"
C435,6,5,1.5,"[FOS, DDIT3, CUL3, G3BP2, COPS8, RPS3]"
C436,6,5,1.5,"[EIF3C, OCRL, HERC2, GTSE1, IL1R2, INPP5B]"
C437,6,5,1.5,"[RAB6B, OCRL, C16orf70, SNX9, RAB1B, PHETA2]"
C438,6,5,1.5,"[RAB8A, OCRL, RAB6A, RAB1A, AP2S1, LTF]"
C439,6,5,1.5,"[DNAJC10, FBLN5, ZNF331, LOXL1, CUL2, IQCN]"
C440,6,5,1.5,"[CD79B, PIGA, DPEP1, THBS2, CCDC107, KCNS3]"
C441,6,5,1.5,"[TMCO3, PIGQ, TNFSF13B, SMAD1, PMEL, IL17RB]"
C442,6,5,1.5,"[GDE1, SLC4A7, RASD2, EGFL8, LGALS9C, FOXD4]"
C443,6,5,1.5,"[TTC1, PCCA, RARS2, IP6K3, YBEY, WDYHV1]"
C444,6,5,1.5,"[FAM20C, FGA, TRIM33, SOD1, NID1, HRG]"
C445,6,5,1.5,"[TXNDC2, APOA1, SERTAD3, FAM169A, TNS3, FAM83C]"
C446,6,5,1.5,"[PTPN5, APOA1, QDPR, CNMD, NLRP1, SETX]"
C447,6,5,1.5,"[KRT16, APOA1, SMPDL3A, KRT9, RRP1B, NDRG1]"
C448,6,5,1.5,"[MAP7D1, APOA1, CMTM5, APOL1, GPLD1, SCARB1]"
C449,6,5,1.5,"[GOT1L1, APOA1, ZNF558, APOA2, APOC1, LCAT]"
C450,6,5,1.5,"[MAP2K3, CAD, MTMR11, RIPK3, CSK, MAP3K1]"
C451,6,5,1.5,"[VAV1, CAD, SOCS1, SRC, TNFRSF1B, FGR]"
C452,6,5,1.5,"[SMAD2, CAD, HSPA5, SHC1, MAP3K3, RIN3]"
C453,6,5,1.5,"[RELB, CAD, FYN, RELA, NFKB2, TUBA4A]"
C454,6,5,1.5,"[SPRTN, CAD, YAP1, RC3H1, PPP5C, SUMO1]"
C455,6,5,1.5,"[SUMO2, CAD, MEX3C, TUBA1A, WDR76, GRB10]"
C456,6,5,1.5,"[XPO1, FN1, BROX, G6PD, SET, POLR1C]"
C457,6,5,1.5,"[RUVBL2, FN1, PRPF19, GART, SH3GLB1, KRT5]"
C458,6,5,1.5,"[UBR5, CAD, DNAJC7, MAP3K14, LGALS3BP, TP63]"
C459,6,5,1.5,"[ASS1, PC, BPNT1, CBWD1, ERBB2, SLAMF1]"
C460,6,5,1.5,"[RIOK2, ACACA, PPP4R3A, PHKG2, C15orf48, STK3]"
C461,6,5,1.5,"[EPB41L1, ACACA, DCAF6, PRKAR1A, EEF2K, SH3GL3]"
C462,6,5,1.5,"[CHGB, ACACA, SGCZ, AKR1B10, PRKAA2, SIRT1]"
C463,6,5,1.5,"[FNDC11, ACACA, CCT3, OAS2, PSG1, EGLN3]"
C464,6,5,1.5,"[GRK2, ACACA, RPS6KA1, BRCA1, CSNK1E, NUP50]"
C465,6,5,1.5,"[PSMD9, PYGL, RAD23A, MC1R, TBCE, HK2]"
C466,6,5,1.5,"[NTF3, PYGL, PYGB, DCAF4L2, OGFOD1, FH]"
C467,6,5,1.5,"[NUDT18, PCBD1, TFF3, LNX1, GORASP2, WDYHV1]"
C468,6,5,1.5,"[FXR2, PCBD1, APP, ACIN1, PCBD2, HNF1B]"
C469,6,5,1.5,"[SPSB4, NOS2, RAC2, SPSB1, UCHL5, RAC1]"
C470,6,5,1.5,"[NOS1AP, NOS1, PUM2, CKAP4, BDKRB2, PTPN6]"
C471,6,5,1.5,"[IGHG1, CA8, POF1B, ITPR1, AHSG, CDSN]"
C472,6,5,1.5,"[PTP4A2, GPAA1, MOXD1, TREH, TCTN3, ZACN]"
C473,6,5,1.5,"[BORA, PIGT, EGFL7, GID4, HOXC9, ZMYND19]"
C474,6,5,1.5,"[RMND5B, PIGT, RMND5A, RANBP10, ARMC8, MAEA]"
C475,6,5,1.5,"[WDR26, PIGT, TNIP1, GID8, RANBP9, CEP85L]"
C476,6,5,1.5,"[N4BP2L2, PIGT, ANKRD40, FAM136A, ZNF609, TOR1AIP1]"
C477,6,5,1.5,"[DARS, CFTR, MYH14, GANAB, SPTAN1, RPL34]"
C478,6,5,1.5,"[HSPE1, CFTR, MYO1D, CYSRT1, TPM4, PPA1]"
C479,6,5,1.5,"[MEST, CFTR, RPS29, GNB2, C1orf35, SPECC1L]"
C480,6,5,1.5,"[ARPC1B, CFTR, MYL9, MYO1C, RPS13, GDI1]"
C481,6,5,1.5,"[ACTR2, CFTR, GNB1, HNRNPH1, SLC25A10, ARPC2]"
C482,6,5,1.5,"[TECR, CFTR, CBR1, ACSL3, EIF6, DHX9]"
C483,6,5,1.5,"[RRBP1, CFTR, SLC25A11, MYH11, PLEC, KLHL22]"
C484,6,5,1.5,"[SFPQ, CFTR, H1FX, CFL1, MYO18A, MYO1G]"
C485,6,5,1.5,"[MAT2A, CFTR, ERH, POTEJ, PARK7, MARCKS]"
C486,6,5,1.5,"[HNRNPM, CFTR, P4HB, PSMD12, ITGA3, UNC45A]"
C487,6,5,1.5,"[CTBP2, CFTR, DOCK7, CCN1, DAZAP1, ATP5F1B]"
C488,6,5,1.5,"[PAWR, CFTR, CASP14, HNRNPA2B1, MARCH2, SAMHD1]"
C489,6,5,1.5,"[IGF2BP2, CFTR, ANXA3, SFN, KIF5B, DCTN4]"
C490,6,5,1.5,"[RPL3, CFTR, NSUN2, PTBP1, MIF, RBM39]"
C491,6,5,1.5,"[PSMC1, CFTR, NAMPT, ARPC5L, PGAM1, TPI1]"
C492,6,5,1.5,"[CAPZA2, CFTR, MTHFD1, EEF1G, COPA, ACTN1]"
C493,6,5,1.5,"[MCM7, CFTR, RPLP0, ITCH, SF3B3, MYL12A]"
C494,6,5,1.5,"[GLO1, CFTR, ARPC1A, DBN1, ECI2, TPM2]"
C495,6,5,1.5,"[PCBP2, CFTR, MPRIP, RPLP1, MYO6, NPEPPS]"
C496,6,5,1.5,"[PPP2R2A, CFTR, IPO9, PSMC4, NEDD4, EEA1]"
C497,6,5,1.5,"[VTN, CFTR, DCTN1, ERBIN, GRPEL1, RCN1]"
C498,6,5,1.5,"[FASN, CFTR, HAX1, EXOC4, SEPT11, DPM1]"
C499,6,5,1.5,"[FLG2, CFTR, IMMT, ATAD3A, DSC1, STOML2]"
C500,6,5,1.5,"[ACSL4, CFTR, PPIB, SFXN3, KPRP, LMNB2]"
C501,6,5,1.5,"[CALML3, CFTR, ITGB4, EPCAM, COPB2, LAMB3]"
C502,6,5,1.5,"[AP1B1, CFTR, SLC25A3, DBNL, FKBP8, PDIA3]"
C503,6,5,1.5,"[BAG3, CFTR, ATP2A3, PABPC4, ARL6IP4, TARDBP]"
C504,6,5,1.5,"[PSMD7, CFTR, CAPNS1, TUBG2, CLTCL1, ARF4]"
C505,6,5,1.5,"[IPO7, CFTR, EIF3A, RDX, USP9X, PSMA3]"
C506,6,5,1.5,"[ARCN1, CFTR, FHL2, USP10, AMFR, BCR]"
C507,6,5,1.5,"[SVIL, CFTR, GNAI2, CSTB, CSE1L, HSP90AB1]"
C508,6,5,1.5,"[DERL1, CFTR, PPP2R1B, SDHA, ACTR1A, LMO7]"
C509,6,5,1.5,"[XPNPEP3, CFTR, COPG1, FAF2, TRIM21, CAPN2]"
C510,6,5,1.5,"[RPL32, CFTR, LMNB1, TMOD3, CTPS1, SERPINH1]"
C511,6,5,1.5,"[CLIC1, CFTR, RAN, SEC61A1, HACD3, PRKDC]"
C512,6,5,1.5,"[UBR4, CFTR, AIMP1, LIMA1, MARS, EPRS]"
C513,6,5,1.5,"[TAGLN2, CFTR, TMEM33, HSPA9, PRDX2, RCN2]"
C514,6,5,1.5,"[VCP, CFTR, DSTN, PRDX1, FLII, LRRFIP2]"
C515,6,5,1.5,"[PCMT1, CFTR, KLHDC10, PDIA4, PDCD6, VPS4A]"
C516,6,5,1.5,"[ATXN2L, CFTR, SQSTM1, HSPA2, PDZD3, CD59]"
C517,6,5,1.5,"[STX1A, CFTR, PSMD2, RNF5, ELOC, ELOB]"
C518,6,5,1.5,"[DNAJC5, CFTR, DNAJA1, PRKAA1, CALU, GOPC]"
C519,6,5,1.5,"[GRID1, HBB, SEMG2, MDM4, SLC2A14, GSTT1]"
C520,6,5,1.5,"[MSL2, HBB, TMEM92, CYTIP, DACH1, NDUFAF5]"
C521,6,5,1.5,"[AGA, HBB, JOSD2, PGPEP1, MGAT4B, HBZ]"
C522,6,5,1.5,"[SFMBT1, DYNLL1, EPB41L3, SHMT2, CCDC77, RPSA]"
C523,6,5,1.5,"[NF2, DYNLL1, IQCB1, DYNLT1, PHLDB2, KRT18]"
C524,6,5,1.5,"[PRKACA, DYNLL1, BCL2, KIF21A, RNF214, TSNAX]"
C525,6,5,1.5,"[PPFIBP1, DYNLL1, JUP, SHANK2, DZANK1, STK26]"
C526,6,5,1.5,"[CEP72, DYNLL1, DDHD1, N4BP3, CBX1, FAU]"
C527,6,5,1.5,"[DIABLO, DYNLL1, LCA5, FKBP3, WDR90, DCAF7]"
C528,6,5,1.5,"[S100A4, DYNLL1, RPS5, RGS2, AMOTL1, SMCP]"
C529,6,5,1.5,"[ZNF710, DYNLL1, CCDC36, FAM153A, NTRK2, PKIG]"
