Cno ,  Csize , CEdge , CDensity , Cluster Info
C299,5,4,1.25,"[SLC9A3R2, SLC26A3, CFTR, FAM120A, SQOR]"
C300,5,4,1.25,"[KARS, GPX1, FN1, TXN, ARHGAP11B]"
C301,5,4,1.25,"[ATP2A2, SLC4A4, CFTR, CAPN1, TRIP12]"
C302,5,4,1.25,"[CA6, NOTCH2NLA, FRMD1, CERK, PIGS]"
C303,5,4,1.25,"[PRKCI, DHCR7, FGB, PRKCB, TOR1A]"
C304,5,4,1.25,"[FADS1, DHCR7, TACR1, NDN, RHOB]"
C305,5,4,1.25,"[CHRM3, PIGX, SLC4A7, USH1C, PDZK1]"
C306,5,4,1.25,"[EED, SMPD3, SELENBP1, ATP6V0A1, STOM]"
C307,5,4,1.25,"[APOB, SMPD3, APOA1, TMEM135, ENDOD1]"
C308,5,4,1.25,"[STARD7, GLTP, PIGM, ADGRG5, CHRM4]"
C309,5,4,1.25,"[TUBB1, CELA1, ENPP7, ZNF318, BCOR]"
C310,5,4,1.25,"[OBSL1, GCHFR, CAD, FXYD1, NEBL]"
C311,5,4,1.25,"[TROAP, CELA3A, SUOX, PPP2R5D, POTEF]"
C312,5,4,1.25,"[FBXO7, CELA3A, LOXL2, TUBB8, PPIP5K2]"
C313,5,4,1.25,"[ALG9, STS, ENPP6, GJA1, CISD2]"
C314,5,4,1.25,"[BMP2K, GBA, FN1, FGD6, FMR1]"
C315,5,4,1.25,"[SNCA, APOA1, DYNLL1, C1QA, VCAM1]"
C316,5,4,1.25,"[POU2F1, TXNRD1, FGB, UBXN1, TUBA4A]"
C317,5,4,1.25,"[TXNDC17, TXNRD1, DYNLL1, TUBA1C, POU2F2]"
C318,5,4,1.25,"[RIPK1, GPX7, CAD, PLPBP, LYRM4]"
C319,5,4,1.25,"[SGTA, GPX7, EFEMP2, THYN1, THNSL1]"
C320,5,4,1.25,"[GID8, GM2A, PIGT, HEXA, ACTA2]"
C321,5,4,1.25,"[PDE4DIP, GM2A, DYNLL1, CFAP298, SINHCAF]"
C322,5,4,1.25,"[VNN2, GM2A, SOAT1, POC5, SF3A1]"
C323,5,4,1.25,"[GTF2H2C, GALC, PTS, CST7, ESS2]"
C324,5,4,1.25,"[TRIP13, SELENBP1, PLSCR4, RASGRP4, ARL11]"
C325,5,4,1.25,"[USP15, SELENBP1, FN1, CPLX3, CAMKMT]"
C326,5,4,1.25,"[USP33, SELENBP1, DIO2, MED31, MAS1]"
C327,5,4,1.25,"[TFG, SELENBP1, CFTR, FBXL4, RAB11FIP4]"
C328,5,4,1.25,"[HEATR1, SELENBP1, CA14, HOOK1, LACC1]"
C329,5,4,1.25,"[AGTR1, UGT8, GPAA1, NEK4, B4GAT1]"
C330,5,4,1.25,"[SEC22B, UGT8, FN1, ADPGK, PTCH1]"
C331,5,4,1.25,"[PLTP, UGT8, APOA1, HSD11B1, HMOX2]"
C332,5,4,1.25,"[TPCN2, CERK, OCRL, GEMIN2, UBL4A]"
C333,5,4,1.25,"[FANCD2, CA14, PIGS, NUP160, EXOC8]"
C334,5,4,1.25,"[PI4KA, CA14, FN1, TNPO2, MTOR]"
C335,5,4,1.25,"[PEX19, CA14, SOAT1, EVA1B, SLC38A7]"
C336,5,4,1.25,"[TEDC1, ENPP6, DDIT3, PTPN1, AGTRAP]"
C337,5,4,1.25,"[DIAPH3, ENPP6, BCHE, NUP85, VAMP3]"
C338,5,5,1,"[IKBKB, DHCR24, PYGL, PGRMC1, TEX101]"
C339,5,4,1.25,"[ENTPD7, CD1E, COL4A3BP, TMEM59L, KCNJ8]"
C340,5,4,1.25,"[TMEM237, LTF, FGB, POLL, SGK1]"
C341,5,4,1.25,"[CDH1, CA9, CFTR, CTNNA1, CTNNB1]"
C342,5,4,1.25,"[IGHG2, PLSCR4, CA8, KRTAP6-1, MRGBP]"
C343,5,4,1.25,"[RPN2, SOAT1, SMPD2, UBIAD1, RTN4R]"
C344,5,4,1.25,"[FAM189A2, SOAT1, PIGA, CARNMT1, ADAM33]"
C345,5,4,1.25,"[SERPINA1, ELANE, CA8, SLPI, OCRL]"
C346,5,4,1.25,"[PCDHAC2, SMPD2, PIGQ, LRRC32, PCDHGA5]"
C347,5,4,1.25,"[CSNK2A2, SGPL1, ACACA, PPP6R1, MORF4L1]"
C348,5,4,1.25,"[EGFR, SGPL1, FN1, PDCD11, PTK6]"
C349,5,4,1.25,"[CDH5, SGPL1, FGA, IQCB1, ANKRD12]"
C350,5,4,1.25,"[BTN2A1, SGPL1, CD1B, TMEM173, TRIM9]"
C351,5,4,1.25,"[MAP3K7, TH, CAD, KDM3B, RELL1]"
C352,5,4,1.25,"[TTR, NPC2, APOA1, NEGR1, IRGQ]"
C353,5,5,1,"[NUFIP2, EFEMP2, FBLN5, CREB5, RIBC2]"
C354,5,4,1.25,"[TSPAN3, UGCG, TACR1, SLC20A1, TNFRSF10A]"
C355,5,4,1.25,"[APCS, COL4A3BP, FN1, PACSIN2, FTL]"
C356,5,4,1.25,"[IFIT1, PC, ACACA, EPHA7, YBEY]"
C357,5,4,1.25,"[ACSM5, MCCC1, PCCA, CHCHD10, SOS2]"
C358,5,4,1.25,"[NECTIN4, PIGU, GLB1, SPPL2B, CLEC5A]"
C359,5,4,1.25,"[FLOT1, ABCA1, FN1, ARHGEF11, DLG3]"
C360,5,5,1,"[SNTA1, ABCA1, NOS1, LIN7B, DLG2]"
C361,5,5,1,"[PIGP, DPM2, PYCARD, PIGA, NAGK]"
C362,5,4,1.25,"[DNAJA2, PIGS, CFTR, YIPF5, PPM1A]"
C363,5,4,1.25,"[LNPK, TACR1, CD1B, ATP5PD, GPR50]"
C364,5,4,1.25,"[ZHX1, PIGC, DYNLL1, CCDC18, DDX3X]"
C365,5,4,1.25,"[PSMC3, TXNRD2, CFTR, CYP2S1, PPP1R3C]"
C366,5,4,1.25,"[PTPRK, LOX, BCHE, DPT, TUBA3D]"
C367,5,4,1.25,"[GOT1, TF, PC, GAST, CCDC82]"
C368,5,5,1,"[TFRC, TF, FN1, EDIL3, MATN3]"
C369,5,4,1.25,"[PYGB, FGB, PYGL, TCEA1, CAB39]"
C370,5,4,1.25,"[OXSR1, FGB, ACACA, PAPOLA, GLS]"
C371,5,4,1.25,"[PAK2, FGB, OCRL, NID1, CALR]"
C372,5,4,1.25,"[HSD17B14, DDIT3, CA8, VPS37C, EMSY]"
C373,5,4,1.25,"[SNX21, OCRL, SLC4A7, SNX33, HIST1H2BH]"
C374,5,4,1.25,"[TEX29, SLC4A7, PTS, LAMP1, KRAS]"
C375,5,4,1.25,"[NOSIP, NOS3, NOS1, GUCY1B1, AKT1]"
C376,5,4,1.25,"[TMEM43, APOA1, CFTR, SAFB2, CD40LG]"
C377,5,4,1.25,"[IGKC, APOA1, CA8, CTSL, APOC3]"
C378,5,4,1.25,"[BRD4, CAD, PYGL, MAP2K3, MTMR11]"
C379,5,6,0.83,"[STRAP, PC, CFTR, TP53, MDH2]"
C380,5,4,1.25,"[LNX1, PCBD1, CA8, DCUN1D1, DVL2]"
C381,5,4,1.25,"[STUB1, NOS1, CFTR, RASD1, SYN1]"
C382,5,4,1.25,"[S100A7, CA8, CFTR, CRX, PKP1]"
C383,5,4,1.25,"[ABHD4, NEK4, SEPHS2, UGT8, COL4A3BP]"
C384,5,4,1.25,"[MSI1, LOXL3, LTBP1, VPS26B, SENP5]"
C385,5,4,1.25,"[SRFBP1, SMPD4, FOXL2, NUP153, FOXL1]"
C386,5,4,1.25,"[NUP107, SMPD4, FOXE1, FOXI2, FOXA3]"
C387,5,4,1.25,"[BRF2, SMPD4, TEAD2, ERBB2, FOXB1]"
C388,5,4,1.25,"[NME4, ACP6, BOLA3, DHX36, ILK]"
C389,5,4,1.25,"[DPP4, FAP, PLAUR, LOXL2, RBBP7]"
C390,5,4,1.25,"[MSRB1, CLU, APOA1, LCAT, ABCA6]"
C391,5,4,1.25,"[EXOSC2, GPX1, ABL1, TXN, ARHGAP11B]"
C392,5,4,1.25,"[C5AR2, ABCA7, SORT1, SYNCRIP, LLGL2]"
C393,5,4,1.25,"[ANKRD13A, QDPR, IQCB1, APOA1, CA14]"
C394,5,4,1.25,"[NCR3LG1, PIGG, ATP6V0E1, ADGRE5, HTR3A]"
C395,5,4,1.25,"[SEL1L, SMPD1, OS9, ALG11, SLC27A2]"
C396,5,4,1.25,"[NPLOC4, CYP19A1, CD109, H2AFX, CACNA2D1]"
C397,5,4,1.25,"[PPP3R1, SMPD3, PPP3CA, RACK1, SOAT1]"
C398,5,4,1.25,"[CEP164, CELA1, HDAC3, KRBA1, GLI3]"
C399,5,4,1.25,"[SIPA1L2, CELA1, SMYD2, EIF4E2, PRRC2A]"
C400,5,4,1.25,"[ERGIC2, ENPP7, CD109, TUBB3, EPDR1]"
C401,5,4,1.25,"[SPINK2, GCHFR, PUSL1, DOCK11, IRF2BP2]"
C402,5,4,1.25,"[LRRC8A, STS, TMEM214, RETREG2, ATP11C]"
C403,5,4,1.25,"[SUMF1, STS, ABCB8, LYZL1, SLC30A1]"
C404,5,4,1.25,"[FUT8, STS, ZDHHC6, GPHN, SIDT2]"
C405,5,4,1.25,"[RNF20, GBA, CCT8, JPH1, PATJ]"
C406,5,4,1.25,"[SCAMP3, GBA, RIPK4, ATP5PF, TOP3B]"
C407,5,4,1.25,"[RPS6KA3, GBA, ZFP91, RAB27B, HSP90B1]"
C408,5,4,1.25,"[TXNDC15, PIGN, SPPL2B, ATP2B2, TMEM63A]"
C409,5,4,1.25,"[CPPED1, SEPSECS, COP1, ABLIM1, LZTFL1]"
C410,5,4,1.25,"[PUM1, SEPHS1, ZBTB25, HLX, QRICH1]"
C411,5,4,1.25,"[FAN1, PLEKHA8, CDKN2A, PLEKHA8P1, FANCI]"
C412,5,4,1.25,"[APEX1, TXNRD1, ESR1, TRIM25, CDO1]"
C413,5,4,1.25,"[RP2, TXNRD1, TXNRD2, PNPLA2, FOXR2]"
C414,5,4,1.25,"[PPFIA1, GBA2, BAG5, ILVBL, LAMTOR5]"
C415,5,4,1.25,"[EIF2AK2, GPX7, C1orf52, SNX1, ZG16B]"
C416,5,4,1.25,"[ZC3HAV1L, GPX7, CHMP1A, SEC23IP, PSME1]"
C417,5,4,1.25,"[P2RY12, CERS5, CD83, C3AR1, IPPK]"
C418,5,4,1.25,"[ALDH8A1, ALDH6A1, ALDH2, NDUFS7, ABRAXAS1]"
C419,5,4,1.25,"[CNDP1, PIGM, HTR3C, POMK, LTB4R2]"
C420,5,4,1.25,"[SLC22A9, PIGW, SLC2A12, SLC7A1, YIPF3]"
C421,5,4,1.25,"[SLC39A4, PIGW, SPPL2B, GAL3ST1, WLS]"
C422,5,4,1.25,"[ZSCAN12, ASAH1, FTH1, TRMT2A, HTATIP2]"
C423,5,4,1.25,"[GLT1D1, ASAH1, PNKD, CYP1A2, GSG1]"
C424,5,4,1.25,"[AAMP, ASAH1, AAGAB, TBC1D22B, ZNF556]"
C425,5,4,1.25,"[CCDC51, GM2A, SSBP4, KIR3DS1, FTH1]"
C426,5,4,1.25,"[ENDOV, SEPHS2, NEK4, ZNF408, CCL22]"
C427,5,4,1.25,"[TMEM51, GALC, OTUD6B, NCOA5, EEF2KMT]"
C428,5,4,1.25,"[CLEC11A, GALC, HIST1H1C, IER2, IKZF1]"
C429,5,4,1.25,"[FCF1, SULT2B1, SULT1A1, SULT1B1, ALS2CR12]"
C430,5,4,1.25,"[SETDB2, SELENBP1, SMARCD1, MMACHC, KIF3A]"
C431,5,4,1.25,"[FLYWCH2, SELENBP1, RAB11B, TBC1D14, OAZ3]"
C432,5,4,1.25,"[OFCC1, SELENBP1, IL31RA, GDF5, FOXP2]"
C433,5,4,1.25,"[GPBP1, SELENBP1, DOLPP1, B3GALNT1, SGO2]"
C434,5,4,1.25,"[HMOX1, UGT8, PON2, LMAN2L, ADRA1A]"
C435,5,4,1.25,"[RPUSD2, CELA2B, MRE11, C16orf70, NBN]"
C436,5,4,1.25,"[WDR43, CERK, EIF4ENIF1, NOP16, APOL2]"
C437,5,4,1.25,"[BUB1B, CERK, RPS14, DDX23, CCDC174]"
C438,5,4,1.25,"[SPG7, CERK, TBC1D22A, RAD18, HLTF]"
C439,5,4,1.25,"[CELF1, CERK, ALDH18A1, GMNN, HAVCR2]"
C440,5,4,1.25,"[IL20RA, CERK, TNFRSF9, KCTD17, CCNDBP1]"
C441,5,4,1.25,"[CES3, SUOX, SPANXN3, COX6B1, NUP62]"
C442,5,4,1.25,"[EIF2B5, CA14, EXOC6B, COG4, NCAPH2]"
C443,5,4,1.25,"[EIF2B2, CA14, NF1, SAAL1, EXOC5]"
C444,5,4,1.25,"[SLC22A18, CA14, LTN1, THADA, CIP2A]"
C445,5,4,1.25,"[ATR, CA14, COG7, KIF14, EXOC7]"
C446,5,4,1.25,"[RANBP6, CA14, EIF2B1, EIF2B3, XPO4]"
C447,5,4,1.25,"[COG2, CA14, EIF2B4, XPO6, DNM1L]"
C448,5,4,1.25,"[RUNDC1, ENPP6, MKS1, GNPAT, NDUFB3]"
C449,5,4,1.25,"[STX7, ENPP6, SACS, NDUFB9, SCAMP1]"
C450,5,4,1.25,"[ZBTB33, ENPP6, CRLF3, SLC26A6, NDUFB4]"
C451,5,4,1.25,"[CAV2, DHCR24, PSEN1, NDUFAF4, ATP6V0D1]"
C452,5,4,1.25,"[FUNDC2, DHCR24, LUZP1, ERAP1, ACTA2]"
C453,5,4,1.25,"[SIN3A, LOXL2, EZH2, MARCKSL1, LYZL2]"
C454,5,4,1.25,"[WNT7A, LOXL2, PSG8, IDS, TINAGL1]"
C455,5,4,1.25,"[ADAMTS4, LOXL2, IL12RB1, KLK11, KLK5]"
C456,5,4,1.25,"[TAZ, LOXL2, MTA1, ELN, MTA2]"
C457,5,4,1.25,"[BACE2, CD1E, FNDC3A, POMT1, STIM1]"
C458,5,4,1.25,"[DPAGT1, CD1E, SEMA4F, MAN2A2, C1QL1]"
C459,5,4,1.25,"[PLXNA2, CD1E, SUSD5, TMEM67, ANKRD46]"
C460,5,4,1.25,"[RGS1, ACACB, HLCS, HIST4H4, HMGA1]"
C461,5,4,1.25,"[MUC7, LTF, HBM, SNX27, ZNF250]"
C462,5,4,1.25,"[SIRPG, LTF, CDK15, CCDC148, FN3KRP]"
C463,5,4,1.25,"[ICE2, LTF, CD14, LYZ, AEBP2]"
C464,5,4,1.25,"[ZDHHC17, PLSCR4, FBLN1, ALG13, MTUS2]"
C465,5,4,1.25,"[FABP9, LIPE, FABP4, PLIN1, CAVIN1]"
C466,5,4,1.25,"[ILF2, SOAT1, TMPRSS12, FAM187B, TSPAN5]"
C467,5,4,1.25,"[ASGR2, SOAT1, LYPD6, RNF11, CANX]"
C468,5,4,1.25,"[MRPL58, AGK, CUL3, PRKN, AP3S1]"
C469,5,4,1.25,"[TIMM10, AGK, RAB18, HCCS, TIMM10B]"
C470,5,4,1.25,"[TIMM29, AGK, BAD, AGO4, RSPRY1]"
C471,5,4,1.25,"[PCDHB16, SMPD2, ANAPC10, TMED6, PLVAP]"
C472,5,4,1.25,"[FNTB, SMPD2, TMEM30A, MTHFR, FAM189B]"
C473,5,4,1.25,"[TMEM206, SGPL1, MED21, CACNG5, IL13RA2]"
C474,5,4,1.25,"[P2RX1, SGPL1, ISLR, TRARG1, BAD]"
C475,5,4,1.25,"[MTFR2, TH, TAOK2, ZBTB34, NFIC]"
C476,5,4,1.25,"[NR0B1, RORA, NCOA2, MED1, MYOD1]"
C477,5,4,1.25,"[NME1, RORA, FOXP3, RUVBL1, PSMC5]"
C478,5,4,1.25,"[TMPRSS11B, NPC2, CFB, HK3, RRAGA]"
C479,5,4,1.25,"[LDB3, NPC2, NPC1, DHDDS, NEDD4L]"
C480,5,4,1.25,"[AQP1, EFEMP2, PIDD1, ATXN1, CCNK]"
C481,5,4,1.25,"[ZNF263, EFEMP2, FAM107A, CATSPER1, AMMECR1]"
C482,5,4,1.25,"[RHPN1, EFEMP2, PRPF31, ZNF426, FAM124B]"
C483,5,4,1.25,"[LINGO1, EFEMP2, TCAF1, CCND3, HHEX]"
C484,5,4,1.25,"[STK16, EFEMP2, UBQLN1, SGTB, IL16]"
C485,5,4,1.25,"[RHOXF2, EFEMP2, CCDC33, ZNF638, COL8A1]"
C486,5,4,1.25,"[TNFRSF10B, UGCG, PTGIR, CD83, RTN1]"
C487,5,4,1.25,"[ACTL8, COL4A3BP, RTN3, POM121, RTN4]"
C488,5,4,1.25,"[ARL6IP1, COL4A3BP, EYA1, RUFY1, MARK1]"
C489,5,4,1.25,"[MARK3, COL4A3BP, TRAF7, EXOSC3, MARK2]"
C490,5,4,1.25,"[ITGB3BP, COL4A3BP, CSNK1G2, PNMA2, NAP1L5]"
C491,5,4,1.25,"[LYPD4, FBN2, ELN, ADAMTSL1, TAFA3]"
C492,5,4,1.25,"[PRG3, FBN2, FOXD4L6, MATN2, MFAP5]"
C493,5,4,1.25,"[FECH, MCCC1, TUFM, NPB, SUCLA2]"
C494,5,4,1.25,"[METTL2A, MCCC1, FOXRED1, TMEM70, OXCT2]"
C495,5,4,1.25,"[STK4, ACACA, ARRB1, PSMB7, RIOK2]"
C496,5,4,1.25,"[GCAT, MCCC1, CUL4B, MAIP1, IREB2]"
C497,5,4,1.25,"[UBASH3B, MCCC2, INPPL1, RECK, AGR2]"
C498,5,4,1.25,"[SLC9A1, CA2, SLC4A1, HSPD1, CUL4A]"
C499,5,4,1.25,"[ARHGEF12, ABCA1, STX12, CDC42, XPC]"
C500,5,4,1.25,"[FADD, ABCA1, UTRN, NR1H2, SNTB1]"
C501,5,4,1.25,"[SNTB2, ABCA1, APOA1, C1QC, MOCOS]"
C502,5,4,1.25,"[DNAJC8, PIGS, MYH6, MICALL2, SF3A2]"
C503,5,4,1.25,"[CNTROB, PIGS, TMEM131, SF3B1, HSCB]"
C504,5,4,1.25,"[MAP1LC3A, NSMAF, CCT4, CCT7, XIRP2]"
C505,5,4,1.25,"[KBTBD7, NSMAF, MAP1LC3B, SELENBP1, TCHH]"
C506,5,4,1.25,"[PREP, NSMAF, DSG4, HEPHL1, CALHM4]"
C507,5,4,1.25,"[LYG2, NSMAF, DUSP14, HEXIM1, GABARAPL1]"
C508,5,4,1.25,"[SLC25A46, TACR1, RGPD1, GPR89A, ATP5PB]"
C509,5,4,1.25,"[TSPAN15, TACR1, RDH14, COX1, ARL6IP5]"
C510,5,4,1.25,"[SYNGR2, TACR1, KIRREL1, CERS2, SLMAP]"
C511,5,4,1.25,"[GPRC5C, TACR1, NDUFS6, PRXL2A, TMEM164]"
C512,5,4,1.25,"[MFSD5, TACR1, YIPF3, LMBRD2, ADIPOR1]"
C513,5,4,1.25,"[PKP4, TACR1, ARVCF, HACD2, PKP2]"
C514,5,4,1.25,"[TAC1, TACR1, ATP12A, ND1, ND4]"
C515,5,4,1.25,"[TRAPPC2L, GLB1, TRAPPC5, YPEL5, MEPCE]"
C516,5,4,1.25,"[TRAPPC2, GLB1, FBXO6, CTSA, CTNNBIP1]"
C517,5,4,1.25,"[RORC, GLB1, TRAPPC10, FZR1, MAP11]"
C518,5,4,1.25,"[DNAJB4, GLB1, TRAPPC3, SFXN5, KLHDC9]"
C519,5,4,1.25,"[TRAPPC1, GLB1, TRAPPC4, TRAPPC6B, KHK]"
C520,5,4,1.25,"[TRAPPC9, GLB1, RHOC, NEU1, ATP6AP2]"
C521,5,4,1.25,"[GNAI1, CNR1, CNR2, ADORA2A, GNAI3]"
C522,5,4,1.25,"[C7, PLG, LAMA1, LAMA5, MARVELD2]"
C523,5,4,1.25,"[APOH, PLG, SPARC, SERPINF2, ARHGAP20]"
C524,5,4,1.25,"[ENO1, CFTR, HNRNPH1, SLC25A10, ARPC2]"
C525,5,4,1.25,"[IGFBP3, TF, UTP3, SYT17, STPG2]"
C526,5,4,1.25,"[NCOR1, TXNRD2, NDUFA13, HSCB, GTF2H1]"
C527,5,4,1.25,"[GHITM, CD1B, CNTNAP3B, GAS6, CHPT1]"
C528,5,4,1.25,"[AMIGO1, CD1B, TOR1B, ATP2B3, ULBP3]"
C529,5,4,1.25,"[NRSN2, CD1B, ITPRIP, GALNT12, ADAMTS2]"
C530,5,4,1.25,"[ADAM9, CD1B, PODXL2, ECEL1, TNFSF9]"
C531,5,4,1.25,"[DHFR2, CD1B, BTN2A2, LRP11, KCNJ8]"
C532,5,4,1.25,"[ASPHD2, CD1B, ITFG1, PCYOX1L, FKRP]"
C533,5,4,1.25,"[TGM2, CFTR, TECR, CBR1, ACSL3]"
C534,5,4,1.25,"[DHPS, SPHK1, DCXR, TRAF6, FHL2]"
C535,5,4,1.25,"[GLRA2, TF, SLC38A6, SH2D4A, CA8]"
C536,5,4,1.25,"[IL6ST, IL6, IL6R, SH3GL2, SORL1]"
C537,5,4,1.25,"[ENTPD5, BCHE, SCGB1D1, NAF1, SCGB1D4]"
C538,5,4,1.25,"[DKC1, BCHE, WASL, SHTN1, MANEAL]"
C539,5,4,1.25,"[ENAH, BCHE, FAM120A, PALLD, ASPH]"
C540,5,4,1.25,"[HIST1H2BJ, HBB, BMP5, PNKP, DHRS2]"
C541,5,4,1.25,"[HSP90AA4P, FGB, EEF1A2, PIR, TBC1D24]"
C542,5,4,1.25,"[VRK1, FGB, UBLCP1, EIF2A, DENR]"
C543,5,4,1.25,"[GNL1, FGB, MCTS1, RPRD1B, SNX3]"
C544,5,4,1.25,"[UBE2T, FGB, SBDS, SNX6, PMVK]"
C545,5,4,1.25,"[DIS3, FGB, ADK, KIF2A, SF3A1]"
C546,5,4,1.25,"[LZIC, FGB, ITPA, SLK, PYM1]"
C547,5,4,1.25,"[GPKOW, FGB, LETM1, NAA50, ETF1]"
C548,5,4,1.25,"[ARMT1, FGB, PBK, ARHGAP1, HMGCS1]"
C549,5,4,1.25,"[PNPO, FGB, CTH, OTUB1, ATG3]"
C550,5,4,1.25,"[SYNPO, ABCG2, PIM1, MYO5C, DBN1]"
C551,5,4,1.25,"[ALB, CA8, MAGED1, C3, ECM1]"
C552,5,4,1.25,"[GP1BA, F2, F2R, CPB2, SERPINB6]"
C553,5,4,1.25,"[F5, F2, SERPINC1, SERPIND1, THBD]"
C554,5,4,1.25,"[PIKFYVE, LCAT, A2M, APOA1, CPB2]"
C555,5,4,1.25,"[G3BP1, DDIT3, MAPK14, JUND, NFE2L2]"
C556,5,4,1.25,"[ATF7, DDIT3, RTL6, SPOP, FOSL2]"
C557,5,4,1.25,"[ATF2, DDIT3, JUNB, BACH1, DBP]"
C558,5,4,1.25,"[HLF, DDIT3, CREB3, NFIL3, CEBPE]"
C559,5,4,1.25,"[BATF3, DDIT3, RPS3A, ATF4, BATF]"
C560,5,4,1.25,"[CEBPG, DDIT3, JUN, CEBPA, ATF3]"
C561,5,4,1.25,"[CEBPB, DDIT3, FOS, CUL3, G3BP2]"
C562,5,4,1.25,"[EIF3C, OCRL, RAB5C, HERC2, GTSE1]"
C563,5,4,1.25,"[IL1R2, OCRL, INPP5B, C16orf70, RAB6B]"
C564,5,4,1.25,"[RAB1B, OCRL, SNX9, PHETA2, RAB8A]"
C565,5,4,1.25,"[RAB6A, OCRL, RAB1A, AP2S1, LTF]"
C566,5,4,1.25,"[TKTL2, FBLN5, DNAJC10, ZNF331, LOXL1]"
C567,5,4,1.25,"[HS3ST2, PIGA, CD79B, DPEP1, THBS2]"
C568,5,4,1.25,"[CCDC107, PIGA, KCNS3, TRAF1, EVA1C]"
C569,5,4,1.25,"[GDPD5, PIGQ, TCTN2, DPEP1, TMCO3]"
C570,5,4,1.25,"[TNFSF13B, PIGQ, SMAD1, PMEL, IL17RB]"
C571,5,4,1.25,"[IZUMO1, SLC4A7, RHOB, GDE1, RASD2]"
C572,5,4,1.25,"[EGFL8, SLC4A7, LGALS9C, FOXD4, VSIG4]"
C573,5,4,1.25,"[LAMP3, PCCA, TTC1, RARS2, IP6K3]"
C574,5,4,1.25,"[FAM20C, FGA, TRIM33, SOD1, NID1]"
C575,5,4,1.25,"[PDE4B, APOA1, TEX101, SPEF2, TXNDC2]"
C576,5,4,1.25,"[SERTAD3, APOA1, FAM169A, TNS3, FAM83C]"
C577,5,4,1.25,"[PTPN5, APOA1, CNMD, NLRP1, SETX]"
C578,5,4,1.25,"[KRT16, APOA1, SMPDL3A, KRT9, RRP1B]"
C579,5,4,1.25,"[NDRG1, APOA1, LBP, MAP7D1, CMTM5]"
C580,5,4,1.25,"[APOL1, APOA1, GPLD1, SCARB1, GOT1L1]"
C581,5,4,1.25,"[ZNF558, APOA1, APOA2, APOC1, LCAT]"
C582,5,4,1.25,"[LGALS3BP, DYNLL1, SSX2IP, SFMBT1, EPB41L3]"
C583,5,4,1.25,"[RIPK3, CAD, CSK, MAP3K1, VAV1]"
C584,5,4,1.25,"[SOCS1, CAD, SRC, TNFRSF1B, FGR]"
C585,5,4,1.25,"[SMAD2, CAD, SHC1, MAP3K3, RIN3]"
C586,5,4,1.25,"[RELB, CAD, RELA, NFKB2, TUBA4A]"
C587,5,4,1.25,"[SPRTN, CAD, YAP1, CDK2, RC3H1]"
C588,5,4,1.25,"[PPP5C, CAD, SUMO1, SUMO2, MEX3C]"
C589,5,4,1.25,"[TUBA1A, CAD, WDR76, GRB10, RUVBL1]"
C590,5,4,1.25,"[XPO1, FN1, BROX, G6PD, SET]"
C591,5,4,1.25,"[UBR5, CAD, DNAJC7, MAP3K14, TP63]"
C592,5,4,1.25,"[ME1, PC, ANTXR1, HSD3B2, ASS1]"
C593,5,4,1.25,"[BPNT1, PC, CBWD1, DYNLL1, SHMT2]"
C594,5,4,1.25,"[PPP4R3A, ACACA, PHKG2, C15orf48, STK3]"
C595,5,4,1.25,"[EPB41L1, ACACA, DCAF6, PRKAR1A, EEF2K]"
C596,5,4,1.25,"[SH3GL3, ACACA, CHGB, SGCZ, AKR1B10]"
C597,5,4,1.25,"[PRKAA2, ACACA, SIRT1, CCT3, FNDC11]"
C598,5,4,1.25,"[OAS2, ACACA, PSG1, EGLN3, GRK2]"
C599,5,4,1.25,"[RPS6KA1, ACACA, BRCA1, CSNK1E, NUP50]"
C600,5,4,1.25,"[FKBP5, PYGL, PSMD9, RAD23A, MC1R]"
C601,5,4,1.25,"[TBCE, PYGL, HK2, NTF3, DCAF4L2]"
C602,5,4,1.25,"[COPS7A, PTGS2, LMAN2L, NUCB1, TP53]"
C603,5,4,1.25,"[TFF3, PCBD1, GORASP2, WDYHV1, FXR2]"
C604,5,4,1.25,"[ACIN1, PCBD1, APP, PCBD2, HNF1B]"
C605,5,4,1.25,"[SPSB4, NOS2, CAV1, RAC2, SPSB1]"
C606,5,4,1.25,"[PRKD1, NOS1, ZDHHC23, VAC14, NOS1AP]"
C607,5,4,1.25,"[CST6, CA8, IGHG3, ITPR2, FGG]"
C608,5,4,1.25,"[SERPINB2, CA8, KLK7, IGLL5, IGHG1]"
C609,5,4,1.25,"[POF1B, CA8, ITPR1, AHSG, CDSN]"
C610,5,4,1.25,"[GABRG2, GPAA1, PTP4A2, MOXD1, TREH]"
C611,5,4,1.25,"[TCTN3, GPAA1, ZACN, ATP5F1B, DPEP1]"
C612,5,4,1.25,"[POGLUT1, PIGT, FBXO6, BORA, EGFL7]"
C613,5,4,1.25,"[GID4, PIGT, HOXC9, ZMYND19, RMND5B]"
C614,5,4,1.25,"[RMND5A, PIGT, RANBP10, ARMC8, MAEA]"
C615,5,4,1.25,"[WDR26, PIGT, TNIP1, RANBP9, CEP85L]"
C616,5,4,1.25,"[N4BP2L2, PIGT, ANKRD40, FAM136A, ZNF609]"
C617,5,4,1.25,"[EIF6, CFTR, RRBP1, SLC25A11, MYH11]"
C618,5,4,1.25,"[PLEC, CFTR, KLHL22, SFPQ, H1FX]"
